vector_id,family,amounts,N,S,sim,pairing,warmup_rounds,hhi,one_minus_hhi,pairwise_sum,gini,max_share,entropy,observed_time,absorbed,winner
1,linear_descending_p0.50,18 16 15 13 10 8,6,80,29,ranked-after-warmup,3,0.1778125,0.8221875,2631.0,0.14583333333333326,0.225,1.7568442706128848,1126,True,4
1,linear_descending_p0.50,18 16 15 13 10 8,6,80,30,ranked-after-warmup,3,0.1778125,0.8221875,2631.0,0.14583333333333326,0.225,1.7568442706128848,842,True,0
1,linear_descending_p0.50,18 16 15 13 10 8,6,80,31,ranked-after-warmup,3,0.1778125,0.8221875,2631.0,0.14583333333333326,0.225,1.7568442706128848,1513,True,0
1,linear_descending_p0.50,18 16 15 13 10 8,6,80,32,ranked-after-warmup,3,0.1778125,0.8221875,2631.0,0.14583333333333326,0.225,1.7568442706128848,2476,True,0
1,linear_descending_p0.50,18 16 15 13 10 8,6,80,33,ranked-after-warmup,3,0.1778125,0.8221875,2631.0,0.14583333333333326,0.225,1.7568442706128848,2439,True,2
1,linear_descending_p0.50,18 16 15 13 10 8,6,80,34,ranked-after-warmup,3,0.1778125,0.8221875,2631.0,0.14583333333333326,0.225,1.7568442706128848,3254,True,1
1,linear_descending_p0.50,18 16 15 13 10 8,6,80,35,ranked-after-warmup,3,0.1778125,0.8221875,2631.0,0.14583333333333326,0.225,1.7568442706128848,3039,True,2
1,linear_descending_p0.50,18 16 15 13 10 8,6,80,36,ranked-after-warmup,3,0.1778125,0.8221875,2631.0,0.14583333333333326,0.225,1.7568442706128848,8285,True,2
1,linear_descending_p0.50,18 16 15 13 10 8,6,80,37,ranked-after-warmup,3,0.1778125,0.8221875,2631.0,0.14583333333333326,0.225,1.7568442706128848,1612,True,4
1,linear_descending_p0.50,18 16 15 13 10 8,6,80,38,ranked-after-warmup,3,0.1778125,0.8221875,2631.0,0.14583333333333326,0.225,1.7568442706128848,1801,True,1
1,linear_descending_p0.50,18 16 15 13 10 8,6,80,39,ranked-after-warmup,3,0.1778125,0.8221875,2631.0,0.14583333333333326,0.225,1.7568442706128848,814,True,1
1,linear_descending_p0.50,18 16 15 13 10 8,6,80,40,ranked-after-warmup,3,0.1778125,0.8221875,2631.0,0.14583333333333326,0.225,1.7568442706128848,3735,True,0
1,linear_descending_p0.50,18 16 15 13 10 8,6,80,41,ranked-after-warmup,3,0.1778125,0.8221875,2631.0,0.14583333333333326,0.225,1.7568442706128848,3779,True,1
1,linear_descending_p0.50,18 16 15 13 10 8,6,80,42,ranked-after-warmup,3,0.1778125,0.8221875,2631.0,0.14583333333333326,0.225,1.7568442706128848,1224,True,3
1,linear_descending_p0.50,18 16 15 13 10 8,6,80,43,ranked-after-warmup,3,0.1778125,0.8221875,2631.0,0.14583333333333326,0.225,1.7568442706128848,3184,True,1
1,linear_descending_p0.50,18 16 15 13 10 8,6,80,44,ranked-after-warmup,3,0.1778125,0.8221875,2631.0,0.14583333333333326,0.225,1.7568442706128848,5107,True,2
1,linear_descending_p0.50,18 16 15 13 10 8,6,80,45,ranked-after-warmup,3,0.1778125,0.8221875,2631.0,0.14583333333333326,0.225,1.7568442706128848,3152,True,1
1,linear_descending_p0.50,18 16 15 13 10 8,6,80,46,ranked-after-warmup,3,0.1778125,0.8221875,2631.0,0.14583333333333326,0.225,1.7568442706128848,504,True,4
1,linear_descending_p0.50,18 16 15 13 10 8,6,80,47,ranked-after-warmup,3,0.1778125,0.8221875,2631.0,0.14583333333333326,0.225,1.7568442706128848,1032,True,2
1,linear_descending_p0.50,18 16 15 13 10 8,6,80,48,ranked-after-warmup,3,0.1778125,0.8221875,2631.0,0.14583333333333326,0.225,1.7568442706128848,1373,True,1
1,linear_descending_p0.50,18 16 15 13 10 8,6,80,49,ranked-after-warmup,3,0.1778125,0.8221875,2631.0,0.14583333333333326,0.225,1.7568442706128848,2126,True,3
2,linear_descending_p1.33,25 20 15 10 7 3,6,80,0,ranked-after-warmup,3,0.22,0.78,2496.0,0.3208333333333333,0.3125,1.620147222815757,3022,True,1
